id,exam_family,test_code,section,domain,skill,subskill,difficulty,time_target_seconds,stem,options_json,correct_key,solution_markdown,wrong_explanations_json,created_at
efd4ef1f-6477-48be-8c5a-a48d2d2ac092,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,2,50,"Read the following sentence: 'The stars were ephemeral, vanishing at the first hint of the rising sun.' What does the word 'ephemeral' mean as used in this sentence?","{""A"": ""Temporary or fleeting"", ""B"": ""Extremely bright or shiny"", ""C"": ""Permanently fixed in place"", ""D"": ""Dangerously unstable""}",A,"In the context of stars 'vanishing at dawn,' ephemeral refers to something that lasts a very short time.","{""B"": ""While stars are bright, 'vanishing' indicates the word refers to their duration, not their brightness."", ""C"": ""This is the antonym of the correct meaning."", ""D"": ""The sentence describes them disappearing, not being dangerous.""}",2026-06-27 04:42:21.208057+00
c4e81082-c8e6-407c-bb69-532a493bcbac,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,5,75,Which sentence from a short story best supports the idea that the setting is becoming tense?,"{""A"": ""'The park was empty except for a few stray birds.'"", ""B"": ""'Elena checked her watch for the third time in five minutes.'"", ""C"": ""'The sun beat down on the pavement, making the air shimmer.'"", ""D"": ""'Shadows stretched long across the alley, and the silence felt heavy.'""}",D,Shadows and 'heavy silence' are classical literary devices used to create an atmosphere of tension or apprehension.,"{""A"": ""This describes a peaceful or lonely scene, not necessarily a tense one."", ""B"": ""This shows Elena is impatient or anxious, but it doesn't describe the setting itself."", ""C"": ""This describes heat, which can be uncomfortable but isn't as inherently 'tense' as option D.""}",2026-06-27 04:42:21.208057+00
6079325e-1e5d-4752-baec-55b9b4ff1fa2,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,4,70,Which of the following would be the most effective summary of an informational article titled 'The Vital Role of Bees in Our Environment'?,"{""A"": ""The history of solar energy development in the United States since the 1970s."", ""B"": ""The ways in which bees contribute to the ecosystem and the threats they face."", ""C"": ""A detailed list of every species of bee found in North America."", ""D"": ""The personal biography of a famous beekeeper from the 19th century.""}",B,A summary should cover both the 'what' (contribution) and the 'so what' (threats) mentioned in a general informational text about bees.,"{""A"": ""This is completely off-topic for an article about bees."", ""C"": ""This is too narrow and focuses only on a list rather than the 'role' and impact."", ""D"": ""A biography is too specific and misses the environmental scope of the title.""}",2026-06-27 04:42:21.208057+00
8bde38ca-3a52-4a83-8166-3e5be7361f04,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,6,75,"In a non-fiction passage about a local festival, why would an author use a cause-and-effect organizational structure?","{""A"": ""To explain the ingredients needed for a specific recipe."", ""B"": ""To compare and contrast different styles of historical architecture."", ""C"": ""To show how various factors led to the start of a major town event."", ""D"": ""To provide a map of the local area for travelers.""}",C,A cause-and-effect structure is specifically designed to show the relationship between events and their outcomes.,"{""A"": ""This would require a sequential or process structure."", ""B"": ""This would require a comparison/contrast structure."", ""D"": ""This would require an illustrative or spatial structure.""}",2026-06-27 04:42:21.208057+00
121e9895-1d63-478e-97e7-8140fdb46e70,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,5,65,"A story tells of a young girl who practices violin for hours every day in a dusty basement. When the lead violinist falls ill, she is ready to step in and give a perfect performance. What is a primary theme of this story?","{""A"": ""Hard work and preparation lead to unexpected opportunities."", ""B"": ""Nature is a powerful force that cannot be controlled by man."", ""C"": ""Friends should always stay together regardless of the cost."", ""D"": ""Wealth is the only true measure of a person's success.""}",A,The story depicts a character whose small actions and preparation (the 'sweat') eventually pay off when a chance encounter occurs.,"{""B"": ""The story is about human effort and music, not a struggle against the elements."", ""C"": ""The story focuses on individual practice, not a group of friends."", ""D"": ""The success mentioned is artistic and performance-based, not financial.""}",2026-06-27 04:42:21.208057+00
cf18cbeb-1f93-46ea-82eb-980f4e4b89a8,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,6,70,An author writes an editorial using scientific data about sleep cycles to argue that classes should begin at 9:00 AM instead of 7:30 AM. What is the author’s primary purpose?,"{""A"": ""To entertain readers with funny stories about high school students."", ""B"": ""To warn parents about the dangers of using computers after dark."", ""C"": ""To provide a step-by-step guide on how to build a social media app."", ""D"": ""To persuade the school board to implement later start times for students.""}",D,The use of scientific data and a specific call to action (school board) points to a persuasive purpose.,"{""A"": ""The use of 'scientific data' and 'arguing' suggests a serious, persuasive tone, not entertainment."", ""B"": ""The focus is on school start times, not general computer safety."", ""C"": ""The text is an argument about time, not a technical manual."", ""D"": ""This correctly identifies the intent to change a policy via persuasion.""}",2026-06-27 04:42:21.208057+00
22ef6f9c-b09a-49ac-ad0a-504d86f47734,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,2,50,Which of the following statements is a fact rather than an opinion?,"{""A"": ""The Grand Canyon is located in the state of Arizona."", ""B"": ""The Grand Canyon is the most beautiful place on Earth."", ""C"": ""Everyone should visit the Grand Canyon at least once."", ""D"": ""Hiking the Grand Canyon is the best way to spend a vacation.""}",A,"Option A provides a geographical fact that can be proven with a map. Options B, C, and D all rely on personal preferences and 'should' statements (opinions).","{""B"": ""'Beautiful' is a subjective adjective."", ""C"": ""'Should' indicates a recommendation or value judgment."", ""D"": ""'Best' is a subjective superlative that varies from person to person.""}",2026-06-27 04:42:24.468122+00
34f3a909-49f5-4b33-802b-87d9c1ac8ac3,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,7,80,"In a story, a character chooses to cook his meals on an old wood-burning stove even though a brand-new electric range is available in his kitchen. What can the reader infer about this character?","{""A"": ""He lives in a wealthy neighborhood with many resources."", ""B"": ""He values traditional ways of doing things over modern technology."", ""C"": ""He is afraid of fire and avoids it whenever possible."", ""D"": ""He works as a professional chef in a city restaurant.""}",B,"The choice of a manual, traditional tool (wood-stove) over a modern convenience (electric range) suggests a preference for tradition.","{""A"": ""Ownership of two stoves might suggest wealth, but the choice to use the old one points to values rather than status."", ""C"": ""Using a wood-stove involves managing fire directly, so he likely isn't afraid of it."", ""D"": ""There is no evidence in the prompt regarding his profession.""}",2026-06-27 04:42:21.208057+00
ddaf9244-f0d6-43b2-be2e-1d952b9b19fd,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,3,55,"'The sound of the factory machines was monotonous, a steady rhythmic beat that never changed throughout the long day.' Based on the context, what is the meaning of 'monotonous'?","{""A"": ""Confused and lost"", ""B"": ""Loud and energetic"", ""C"": ""Dull and repetitive"", ""D"": ""Exciting and new""}",C,"The 'steady rhythmic beat' of a factory machine usually implies a boring, repetitive sound. 'Monotonous' literally means 'one tone.'","{""A"": ""The sound is described as 'steady,' which is the opposite of confused."", ""B"": ""While it might be loud, 'never changed' points specifically to the lack of variety (monotony)."", ""D"": ""The word 'never changed' contradicts the idea of being 'new.'""}",2026-06-27 04:42:21.208057+00
bea45f0c-d8cf-4262-bbfd-382ea74e5eb8,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,6,75,What is a primary effect of using a third-person limited point of view in a story?,"{""A"": ""It allows the reader to see the internal motivations and feelings of only one character."", ""B"": ""It provides an objective, bird's-eye view of all characters' actions."", ""C"": ""It makes the narrator feel distant and cold toward the reader."", ""D"": ""It ensures that the reader knows the ending of the story immediately.""}",A,"Third-person limited point of view focuses on the thoughts and feelings of a single character, creating a specific bridge of empathy between the reader and that character.","{""B"": ""This describes third-person omniscient, not limited."", ""C"": ""First-person or limited point of view usually increases intimacy, not distance."", ""D"": ""Point of view determines how information is filtered, not necessarily the timing of the plot's resolution.""}",2026-06-27 04:42:21.208057+00
5da01a7e-71b8-40aa-82c4-8ab70e3b6eee,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,7,60,"'Hope was a frayed rope, its thin strands the only thing keeping him from falling into the abyss.' Which literary device is used in this sentence?","{""A"": ""Simile"", ""B"": ""Personification"", ""C"": ""Hyperbole"", ""D"": ""Metaphor""}",D,The sentence makes a direct comparison between 'hope' and 'a frayed rope' without using 'like' or 'as'.,"{""A"": ""A simile would use 'like' or 'as' (e.g., 'Hope was like a rope')."", ""B"": ""Hope is not given human characteristics here; it is compared to an object."", ""C"": ""While dramatic, the core device is the direct comparison of two unlike things.""}",2026-06-27 04:42:21.208057+00
f6ef5cce-079e-4306-87c5-9861a49f075e,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,2,60,"Read this sentence: 'Leo let out a long, shuddering sigh as he stared at the ever-growing pile of laundry and the list of chores pinned to the fridge.' Based on this sentence, how is Leo feeling?","{""A"": ""The character is angry at their siblings."", ""B"": ""The character is feeling overwhelmed by their responsibilities."", ""C"": ""The character is excited about an upcoming trip."", ""D"": ""The character is physically ill from a fever.""}",B,The protagonist's sigh and heavy shoulders combined with the description of the 'ever-growing list of chores' directly implies a feeling of being overwhelmed rather than physical illness or anger.,"{""A"": ""While Leo might be frustrated, there is no mention of siblings in the text provided."", ""C"": ""A shuddering sigh and a list of chores typically indicate stress, not excitement."", ""D"": ""The 'shuddering sigh' is an emotional response to the chores, not a symptom of a medical illness.""}",2026-06-27 04:42:24.468122+00
695cbb55-cffd-4aa7-887f-b2ea0b238a73,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,4,65,"Read the following paragraph: 'The city council noticed a significant increase in traffic congestion downtown during rush hour. To address this, they implemented a new system of protected bike lanes and timed traffic lights to improve flow.' Which organizational structure does this paragraph use?","{""A"": ""Sequence of events"", ""B"": ""Compare and contrast"", ""C"": ""Problem and solution"", ""D"": ""Cause and effect""}",C,"The paragraph identifies an issue (congestion) and provides a specific way it was addressed (adding bike lanes), which fits the problem/solution structure.","{""A"": ""While events happen in a sequence, the primary focus is on solving the traffic issue."", ""B"": ""The text does not compare two different cities or methods; it focuses on one specific plan."", ""D"": ""While traffic 'caused' the need for bike lanes, the structure is specifically designed around solving the problem described.""}",2026-06-27 04:42:24.468122+00
84d1ac52-b998-4cab-af7d-5c19a22ac272,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,3,60,"In the sentence, 'The tenacious roots of the old oak tree eventually cracked the sidewalk as they grew,' what does the word 'tenacious' most likely mean?","{""A"": ""Stubborn and persistent"", ""B"": ""Lazy and unmotivated"", ""C"": ""Fragile and weak"", ""D"": ""Optimistic and cheerful""}",A,"In the context of roots breaking through concrete, 'tenacious' implies a sense of persistence and strength that allows the plant to overcome an obstacle.","{""B"": ""Lazy roots would not have the strength to crack concrete."", ""C"": ""Fragile roots would break before the sidewalk would."", ""D"": ""Optimism is a human trait and does not fit the physical description of roots growing through stone.""}",2026-06-27 04:42:24.468122+00
cfd97059-7064-44d3-ba13-f6e678e3152a,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,2,55,"In a mystery story, which of the following events would most likely serve as the **inciting incident**?","{""A"": ""The discovery of a hidden door in the attic."", ""B"": ""The family eating dinner in the kitchen."", ""C"": ""The morning sun shining through the window."", ""D"": ""The sound of a car driving past the house.""}",A,"In a narrative, the inciting incident is the event that disrupts the status quo and sets the plot in motion. Discovering a hidden door creates a mystery that drives the story forward.","{""B"": ""This is a routine activity that reflects the status quo."", ""C"": ""This is setting the scene (exposition)."", ""D"": ""This is a common background detail that does not necessarily trigger a plot.""}",2026-06-27 04:42:47.345083+00
d4b8829e-1c74-486a-8815-135d9b8b78d5,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,5,75,"In a story where a young inventor fails at fifteen different prototypes before finally creating a machine that cleans the local river, what is the primary theme?","{""A"": ""Success is only for the wealthy."", ""B"": ""Technology is always beneficial to society."", ""C"": ""Nature is a cruel and unforgiving force."", ""D"": ""Persistence leads to success in the face of difficulty.""}",D,Literary themes in middle-grade literature often revolve around the idea that hard work and continuing to try (persistence) will eventually lead to a positive outcome.,"{""A"": ""The story focuses on the inventor's effort, not their financial status."", ""B"": ""While the machine helps, the story is about the person's effort, and technology's 'benefits' are a secondary detail."", ""C"": ""The river is being cleaned, but nature itself is not portrayed as the antagonist here.""}",2026-06-27 04:42:24.468122+00
7d877fb8-ad37-4a64-a6e6-0549ddd514c0,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,5,75,Which of the following would be the best summary of a three-page informational passage about the history and growth of the town of Oak Creek?,"{""A"": ""The town's history was founded in 1845 by a group of farmers."", ""B"": ""The local library has a small section of history books."", ""C"": ""The town of Oak Creek has evolved from a small farming village into a bustling tech hub."", ""D"": ""Many people moved to Oak Creek because they liked the weather.""}",C,A summary should cover the beginning state and the current state to show the overall scope of the passage's content.,"{""A"": ""This only covers the beginning of the passage and ignores the 'growth' aspect."", ""B"": ""This is a minor detail and does not reflect the main topic of the entire town."", ""D"": ""This may be a detail within the passage, but it doesn't summarize the 'history and growth' effectively.""}",2026-06-27 04:42:24.468122+00
7180c32a-8488-44ea-abcf-fb60bb1a10f9,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,4,60,An article titled 'New Horizons: Scientists Discover Earth-Like Planet in Nearby Galaxy' is primarily written for which purpose?,"{""A"": ""To persuade readers to buy a specific brand of telescope."", ""B"": ""To inform readers about the discovery of a new exoplanet."", ""C"": ""To entertain readers with a story about space aliens."", ""D"": ""To criticize the government's spending on space exploration.""}",B,Articles found in scientific journals or news reports focused on discoveries are primarily meant to provide information to the public.,"{""A"": ""The title suggests news about a discovery, not an advertisement for equipment."", ""C"": ""Science news is based on facts, whereas entertaining stories about aliens are fiction."", ""D"": ""The title is neutral and informative, not argumentative or critical.""}",2026-06-27 04:42:24.468122+00
d03827f0-cede-452a-a8a8-2d0c69fe6bcd,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,6,75,Which sentence from an argumentative essay best supports the claim that solar energy is a viable alternative to fossil fuels?,"{""A"": ""'Modern solar panels are now efficient enough to power entire neighborhoods.'"", ""B"": ""'I think solar power is a very bright idea for the future.'"", ""C"": ""'Solar energy comes from the sun's rays reaching the earth.'"", ""D"": ""'Some people find the look of solar panels on roofs to be unappealing.'""}",A,"To support the claim of 'viability,' evidence must show that the technology is effective and practical for use. Option A provides a functional benefit.","{""B"": ""This is a pun/opinion and does not offer factual evidence of viability."", ""C"": ""This is a basic definition of solar energy, not an argument for its viability."", ""D"": ""This is a counter-argument or a negative aesthetic opinion, which doesn't support viability.""}",2026-06-27 04:42:24.468122+00
1e0f4e9e-9ecc-499c-bd6f-0af562b06e7c,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,6,70,"In a short story, Sarah chooses to give her prize money from the science fair to a neighbor whose house was damaged in a storm instead of buying the laptop she wanted. What does this reveal about Sarah's character?","{""A"": ""Wealthy and arrogant"", ""B"": ""Shy and fearful"", ""C"": ""Cruel and manipulative"", ""D"": ""Compassionate and selfless""}",D,The character's actions (giving up their own reward to help someone else) are classic indicators of selflessness and compassion.,"{""A"": ""The text implies she isn't wealthy because she was saving for a laptop through a prize."", ""B"": ""Giving money to a neighbor shows social responsibility and initiative, not fear."", ""C"": ""Her actions are the opposite of cruel; she is helping someone in need.""}",2026-06-27 04:42:24.468122+00
38132709-4610-451d-b1ce-f08e627424b9,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,5,65,"Read the following excerpt: 'The old swingset creaked in the breeze, a ghost of the laughter that once filled the backyard. Maya looked at the rusted chains and smiled faintly, remembering the golden summers of her childhood.' What is the tone of this passage?","{""A"": ""Sarcastic and biting"", ""B"": ""Nostalgic and sentimental"", ""C"": ""Angry and aggressive"", ""D"": ""Indifferent and bored""}",B,"Words like 'golden memories,' 'fondly,' and 'warmth' create a feeling of longing for the past, which defines a nostalgic tone.","{""A"": ""There is no irony or mockery in the description of the swingset."", ""C"": ""The character is smiling faintly and remembering 'golden summers,' which is peaceful, not angry."", ""D"": ""The character is actively reminiscing, indicating a level of emotional engagement, not indifference.""}",2026-06-27 04:42:24.468122+00
d39dfd26-071a-4b97-a855-b48572f4b6b2,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,3,60,A character is struggling to decide whether to tell the truth about a broken window or let someone else take the blame. What type of conflict is this?,"{""A"": ""Person vs. Society"", ""B"": ""Person vs. Nature"", ""C"": ""Person vs. Self"", ""D"": ""Person vs. Person""}",C,"A struggle between a character and their own conscience or decision-making process is an internal conflict, known as Person vs. Self.","{""A"": ""This is a personal moral choice, not a fight against laws or social norms."", ""B"": ""This has nothing to do with survival in the wilderness or natural disasters."", ""D"": ""While another person might be blamed, the primary struggle described is the character's internal decision-making.""}",2026-06-27 04:42:24.468122+00
840e1ff5-f996-473c-9b07-e91addec35f6,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,4,55,'The classroom was a beehive of activity as students prepared for the fundraiser.' Which type of figurative language is used in this sentence?,"{""A"": ""Hyperbole"", ""B"": ""Simile"", ""C"": ""Personification"", ""D"": ""Metaphor""}",D,"A metaphor is a direct comparison between two unlike things without using 'like' or 'as'. Here, the classroom is directly called a 'beehive.'","{""A"": ""Hyperbole is an exaggeration; while students are busy, they aren't literally being described as an impossible amount of something."", ""B"": ""A simile would say 'The classroom was LIKE a beehive.'"", ""C"": ""Personification gives human traits to non-human things. Here, a classroom (a place) is being compared to a beehive.""}",2026-06-27 04:42:24.468122+00
259b8492-26b5-4438-b3b6-e8c9560ef510,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,3,65,"Read this excerpt from a short story:\n\n'Maya stared at the mountain of boxes in her room. When her father offered to help, she simply shook her head and reached for the packing tape. ""I have a system, Dad,"" she said softly, ""and I need to make sure everything lands exactly where it belongs.""' \n\nWhat does this excerpt reveal about Maya's character?","{""A"": ""She is frightened by the prospect of moving to a new city."", ""B"": ""She values her independence and ability to handle challenges alone."", ""C"": ""She is frustrated by her brother's lack of help with the chores."", ""D"": ""She is eager to leave her childhood home behind.""}",B,"The passage emphasizes Maya's refusal of help and her meticulous approach to packing her own belongings, which serves as a characterization technique to illustrate her self-reliance and independence.","{""A"": ""There is no text evidence of fear; she is focused on her 'system.'"", ""C"": ""The brother is not mentioned in this excerpt."", ""D"": ""While she is packing, her dialogue suggests focus on organization rather than an emotional eagerness to leave.""}",2026-06-27 04:42:47.345083+00
bcac386e-6548-432a-9b42-6a3add8c33b8,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,4,60,"In an informational text about ecology, the author writes: ""The introduction of non-native species can have **deleterious** effects on the local food web, often leading to a total collapse of the existing biological balance.""\n\nBased on the context, what does the word **deleterious** mean?","{""A"": ""Helpful and supportive"", ""B"": ""Loud and disruptive"", ""C"": ""Harmful or destructive"", ""D"": ""Ancient and fragile""}",C,"In the context of the sentence, 'deleterious' describes effects that are negative or harmful to the environment, contrasting with the 'balance' mentioned later in the paragraph.","{""A"": ""This is an antonym of the correct meaning."", ""B"": ""While 'deleterious' sounds like 'delirious' or 'dilatory,' it does not mean loud."", ""D"": ""The text refers to the impact on the web, not the age of the species.""}",2026-06-27 04:42:47.345083+00
2f12d451-2443-48ac-b945-e70116bdea79,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,5,75,"Read the following selection:\n\n""Pollinators like bees, butterflies, and bats play a crucial role in the production of one out of every three bites of food we eat. However, these species are currently facing unprecedented threats from habitat loss and pesticide use. Without a concerted effort to restore natural meadows and limit chemical exposure, the security of our global agriculture system remains at risk.""\n\nWhich statement best summarizes the main idea of the selection?","{""A"": ""Bees are the only insects that can carry pollen between plants."", ""B"": ""Farmers should use more pesticides to protect their crops from pests."", ""C"": ""Pollination is a process that only occurs in tropical rainforests."", ""D"": ""Pollinators are essential to the global food supply and face significant threats.""}",D,"The passage discusses the vital role of pollinators in food production and highlights the dangers they face (pesticides, habitat loss), making 'D' the most comprehensive summary.","{""A"": ""The text mentions butterflies and bats as well, not just bees."", ""B"": ""The text actually warns against the use of pesticides."", ""C"": ""The text refers to the 'global agriculture system,' not just rainforests.""}",2026-06-27 04:42:47.345083+00
7c941c7d-d484-40ab-8291-0629902e2d8a,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,6,70,"An author writes a letter to the editor titled 'Closing the Loop.' In it, she states: ""Our community produces tons of waste annually. It is an urgent need that every citizen joins the Saturday sorting program to ensure these materials are repurposed rather than buried. Your participation is the only way to ensure a green future.""\n\nWhat is the primary purpose of this text?","{""A"": ""To persuade the audience to participate in the local recycling program."", ""B"": ""To explain the scientific process of breaking down plastic polymers."", ""C"": ""To criticize the city council for failing to provide enough trash bins."", ""D"": ""To describe the history of waste management in modern cities.""}",A,"The use of 'should,' 'urgent need,' and 'join us' indicates a persuasive purpose aimed at encouraging a specific action (recycling).","{""B"": ""The text focuses on participation, not the technical science of recycling."", ""C"": ""The text encourages citizens rather than attacking the council."", ""D"": ""The text is focused on the present and future, not the history.""}",2026-06-27 04:42:47.345083+00
092f84bd-b4c5-47c1-941f-27e2769c128d,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,5,70,"Read this excerpt:\n\n'Elias reached for the next handhold, his lungs burning in the thin mountain air. He looked up at the peak, which still seemed miles away. He hadn't realized that his legs would feel like lead after only two hours of trekking. He leaned against a cold granite slab, gasping for breath.'\n\nBased on the excerpt, what can the reader infer about Elias?","{""A"": ""Elias is an expert climber who has climbed the mountain many times."", ""B"": ""The weather was sunny and clear during the climb."", ""C"": ""Elias was unprepared for the physical demands of the ascent."", ""D"": ""The mountain was much smaller than Elias had anticipated.""}",C,The details of 'burning' lungs and 'heavy' legs indicate physical struggle and a lack of conditioning or preparation for the difficulty of the climb.,"{""A"": ""His physical struggle suggests he is not an expert or is out of practice."", ""B"": ""The text mentions 'cold granite,' but the struggle with thin air suggests high altitude, and there is no mention of sun."", ""D"": ""The peak 'seemed miles away,' implying it was larger or more distant than he thought, not smaller.""}",2026-06-27 04:42:47.345083+00
56983555-d455-4957-b682-35d80f0c32ff,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,4,60,"Read the following sentence from an article about ocean boundaries:\n\n""Under international maritime law, a nation's jurisdiction typically extends twelve nautical miles from its baseline, though economic zones may reach significantly further into the open sea.""\n\nHow would you describe the tone of this sentence?","{""A"": ""Playful and humorous"", ""B"": ""Formal and objective"", ""C"": ""Sarcastic and bitter"", ""D"": ""Enthusiastic and excited""}",B,"The use of precise terminology ('maritime law,' 'jurisdiction,' 'territorial waters') and a neutral delivery indicates a formal and objective tone.","{""A"": ""There are no jokes or lighthearted language."", ""C"": ""The author is presenting facts without expressing personal resentment."", ""D"": ""The language is informative and dry, not high-energy or excited.""}",2026-06-27 04:42:47.345083+00
781e8793-8e49-4c8f-86e4-f3ff395db46f,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,5,65,"Read the following passage:\n\n""Sarah felt a wave of relief as the plane landed, thinking of the warm beach waiting for her. Meanwhile, across the aisle, Tom was gripping his armrests, sweating through his shirt and wondering if he would ever be brave enough to fly again.""\n\nFrom which point of view is this story told?","{""A"": ""First-person"", ""B"": ""Second-person"", ""C"": ""Third-person limited"", ""D"": ""Third-person omniscient""}",D,"Because the narrator knows the internal thoughts and feelings of multiple characters (both Sarah and Tom), the point of view is third-person omniscient.","{""A"": ""The narrator uses 'Sarah' and 'Tom' and 'his/her' instead of 'I.'"", ""B"": ""The narrator does not use 'you' to address the reader."", ""C"": ""The narrator shares the internal perspectives of more than one character, exceeding the 'limited' scope.""}",2026-06-27 04:42:47.345083+00
79efb284-5b28-41cc-aca2-abc70e79193a,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,6,65,"Read the following excerpt:\n\n""Because the heavy rainfall lasted for three consecutive days, the ground became completely saturated. As a result, the pressure on the old levee increased until the structure finally gave way, flooding the valley below.""\n\nWhich organizational structure did the author use in this passage?","{""A"": ""Chronological order"", ""B"": ""Cause and effect"", ""C"": ""Compare and contrast"", ""D"": ""Problem and solution""}",B,"The passage establishes a relationship where one event (heavy rainfall) leads to a specific outcome (the levee breaking), which is a clear cause-and-effect structure.","{""A"": ""While events happen in order, the focus is on the 'Because' and 'As a result' relationship."", ""C"": ""The text does not look at similarities or differences between two things."", ""D"": ""The text describes a disaster (problem) and its cause, but no solution is offered.""}",2026-06-27 04:42:47.345083+00
855a2e06-6ade-4516-8105-a5274885ed81,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,7,75,"In a story, a character spends her whole life chasing fame and fortune, only to realize in her old age that her happiest moments were spent in her small garden with her dog. \n\nWhich of the following best expresses a likely **theme** of this story?","{""A"": ""Hard work always leads to financial success."", ""B"": ""The simplest things in life can bring the most joy."", ""C"": ""Nature is a dangerous force that must be controlled."", ""D"": ""Wealth is the only way to achieve true happiness.""}",B,The contrast between the 'extravagant gifts' and the 'shared laughter over a simple meal' suggests that emotional connection and simplicity are more valuable than material possessions.,"{""A"": ""The story suggests the character's pursuit of fortune did not lead to her ultimate happiness."", ""C"": ""The garden (nature) is presented as a source of joy, not danger."", ""D"": ""This is the opposite of the message conveyed by the character's realization.""}",2026-06-27 04:42:47.345083+00
b52dcbb3-b780-4052-8608-a412defd23cd,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,3,60,"Read the sentence:\n\n""The crisp morning air nipped at Julian’s nose as he walked to school, his boots crunching on the fallen amber leaves that carpeted the sidewalk.""\n\nWhat can the reader infer about the setting?","{""A"": ""It is autumn."", ""B"": ""It is summer."", ""C"": ""It is spring."", ""D"": ""It is winter.""}",A,"The presence of 'crisp air,' 'crunching' leaves, and 'amber' (orange/yellow) colors are classic indicators of the autumn season.","{""B"": ""Leaves do not typically fall and turn amber in the summer."", ""C"": ""Spring is associated with new growth, not fallen dry leaves."", ""D"": ""While the air is 'crisp,' the presence of colorful fallen leaves specifically points to autumn rather than the snow or bare trees of winter.""}",2026-06-27 04:42:47.345083+00
72ff542c-a969-4907-b47d-5eb777bbdd4c,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,3,65,"In an informational text about a deep-sea research expedition, how does the author primarily establish a sense of urgency regarding the mission's success?","{""A"": ""By describing the high cost of the scientific equipment needed for the mission."", ""B"": ""By listing the numerous academic credentials of the lead researchers."", ""C"": ""By highlighting the limited window of time the crew has to collect samples before the storm hits."", ""D"": ""By explaining the historical significance of previous failed expeditions in the same area.""}",C,The author creates a sense of urgency by introducing a 'ticking clock' element—the impending storm—which forces the characters to act quickly and raises the stakes of their mission.,"{""A"": ""Financial cost indicates importance but doesn't necessarily create a time-sensitive 'urgency'."", ""B"": ""Listing credentials establishes authority (ethos), not urgency."", ""D"": ""While historical failures add weight, they do not create the immediate time pressure that an approaching storm does.""}",2026-06-27 04:42:50.756739+00
eecf4bbc-bfe2-495b-93aa-a3310486f62e,state,staar-g8-read,ela,grade-8-reading,literary and informational comprehension,,4,60,"Read this sentence from a short story: 'The strident blasts of the steam whistle echoed through the valley, drowning out the morning birdsong.' Based on the context, what is the most likely meaning of the word 'strident'?","{""A"": ""Gentle and soothing."", ""B"": ""Harsh and grating."", ""C"": ""High-pitched and melodic."", ""D"": ""Quiet and muffled.""}",B,"In the context of a 'cacophony of construction,' the word 'strident' describes sounds that are loud, harsh, and unpleasant. Context clues like 'jackhammers' and 'shouting' support this.","{""A"": ""This is the opposite of the intended meaning; the whistle 'drowns out' birdsong, implying it is not gentle."", ""C"": ""While it may be high-pitched, 'strident' specifically emphasizes the unpleasant, harsh quality of the sound."", ""D"": ""A whistle that drowns out other sounds cannot be quiet or muffled.""}",2026-06-27 04:42:50.756739+00
